Data,Sabor,Local de venda,Preço,Tamanho,Vendas
2021-02-14,Creme,Cidade,19.47,1kg,9
2021-02-14,Limão,Supermercado,3.76,Casquinha,26
2021-02-14,Limão,Supermercado,6.56,250g,14
2021-02-14,Limão,Supermercado,12.88,500g,19
2021-02-14,Limão,Supermercado,21.38,1kg,16
2021-02-14,Limão,Shopping,3.68,Casquinha,9
2021-02-14,Limão,Shopping,6.35,250g,16
2021-02-14,Limão,Shopping,13.01,500g,23
2021-02-14,Limão,Shopping,19.93,1kg,13
2021-02-14,Limão,Praia,3.23,Casquinha,28
2021-02-14,Limão,Praia,6.9,250g,10
2021-02-14,Limão,Praia,11.28,500g,6
2021-02-14,Limão,Praia,20.33,1kg,10
2021-02-14,Limão,Cidade,3.34,Casquinha,14
2021-02-14,Limão,Cidade,6.94,250g,24
2021-02-14,Limão,Cidade,10.83,500g,10
2021-02-14,Limão,Cidade,19.92,1kg,2
2021-02-14,Uva,Supermercado,3.57,Casquinha,24
2021-02-14,Uva,Supermercado,7.5,250g,0
2021-02-14,Uva,Supermercado,12.67,500g,7
2021-02-14,Uva,Supermercado,18.42,1kg,0
2021-02-14,Uva,Shopping,3.32,Casquinha,36
2021-02-14,Uva,Shopping,7.28,250g,8
2021-02-14,Uva,Shopping,12.14,500g,0
2021-02-14,Uva,Shopping,19.4,1kg,5
2021-02-14,Uva,Praia,3.17,Casquinha,15
2021-02-14,Uva,Praia,6.49,250g,4
2021-02-14,Uva,Praia,12.16,500g,19
2021-02-14,Uva,Praia,18.8,1kg,13
2021-02-14,Uva,Cidade,3.27,Casquinha,16
2021-02-14,Uva,Cidade,7.29,250g,2
2021-02-14,Uva,Cidade,10.88,500g,26
2021-02-14,Uva,Cidade,21.48,1kg,9
2021-02-21,Chocolate,Supermercado,3.65,Casquinha,36
2021-02-21,Chocolate,Supermercado,7.44,250g,40
2021-02-21,Chocolate,Supermercado,10.99,500g,25
2021-02-21,Chocolate,Supermercado,21.27,1kg,27
2021-02-21,Chocolate,Shopping,3.47,Casquinha,41
2021-02-21,Chocolate,Shopping,7.32,250g,48
2021-02-21,Chocolate,Shopping,11.0,500g,11
2021-02-21,Chocolate,Shopping,21.16,1kg,10
2021-02-21,Chocolate,Praia,3.61,Casquinha,80
2021-02-21,Chocolate,Praia,7.31,250g,35
2021-02-21,Chocolate,Praia,11.35,500g,17
2021-02-21,Chocolate,Praia,20.72,1kg,27
2021-02-21,Chocolate,Cidade,3.2,Casquinha,52
2021-02-21,Chocolate,Cidade,7.32,250g,28
2021-02-21,Chocolate,Cidade,12.58,500g,5
2021-02-21,Chocolate,Cidade,19.48,1kg,8
2021-02-21,Morango,Supermercado,3.84,Casquinha,19
2021-02-21,Morango,Supermercado,7.32,250g,45
2021-02-21,Morango,Supermercado,11.97,500g,3
2021-02-21,Morango,Supermercado,20.37,1kg,9
2021-02-21,Morango,Shopping,3.79,Casquinha,36
2021-02-21,Morango,Shopping,7.18,250g,9
2021-02-21,Morango,Shopping,12.56,500g,22
2021-02-21,Morango,Shopping,21.64,1kg,6
2021-02-21,Morango,Praia,3.28,Casquinha,45
2021-02-21,Morango,Praia,6.99,250g,27
2021-02-21,Morango,Praia,11.39,500g,22
2021-02-21,Morango,Praia,20.06,1kg,28
2021-02-21,Morango,Cidade,3.4,Casquinha,23
2021-02-21,Morango,Cidade,6.85,250g,28
2021-02-21,Morango,Cidade,13.13,500g,28
2021-02-21,Morango,Cidade,19.3,1kg,2
2021-02-21,Creme,Supermercado,3.69,Casquinha,12
2021-02-21,Creme,Supermercado,6.4,250g,17
2021-02-21,Creme,Supermercado,11.21,500g,0
2021-02-21,Creme,Supermercado,21.32,1kg,14
2021-02-21,Creme,Shopping,3.45,Casquinha,31
2021-02-21,Creme,Shopping,7.29,250g,4
2021-02-21,Creme,Shopping,11.2,500g,22
2021-02-21,Creme,Shopping,19.9,1kg,23
2021-02-21,Creme,Praia,3.74,Casquinha,37
2021-02-21,Creme,Praia,7.52,250g,36
2021-02-21,Creme,Praia,11.29,500g,15
2021-02-21,Creme,Praia,18.23,1kg,8
2021-02-21,Creme,Cidade,3.52,Casquinha,26
2021-02-21,Creme,Cidade,7.61,250g,9
2021-02-21,Creme,Cidade,11.56,500g,10
2021-02-21,Creme,Cidade,18.59,1kg,12
2021-02-21,Limão,Supermercado,3.84,Casquinha,22
2021-02-21,Limão,Supermercado,7.52,250g,19
2021-02-21,Limão,Supermercado,11.89,500g,0
2021-02-21,Limão,Supermercado,20.67,1kg,38
2021-02-21,Limão,Shopping,3.25,Casquinha,9
2021-02-21,Limão,Shopping,7.24,250g,19
2021-02-21,Limão,Shopping,13.13,500g,13
2021-02-21,Limão,Shopping,19.78,1kg,1
2021-02-21,Limão,Praia,3.76,Casquinha,30
2021-02-21,Limão,Praia,7.47,250g,8
2021-02-21,Limão,Praia,13.07,500g,14
2021-02-21,Limão,Praia,20.47,1kg,30
2021-02-21,Limão,Cidade,3.76,Casquinha,16
2021-02-21,Limão,Cidade,7.6,250g,15
2021-02-21,Limão,Cidade,12.45,500g,1
2021-02-21,Limão,Cidade,20.64,1kg,15
2021-02-21,Uva,Supermercado,3.43,Casquinha,6
2021-02-21,Uva,Supermercado,7.22,250g,12
2021-02-21,Uva,Supermercado,13.2,500g,18
2021-02-21,Uva,Supermercado,21.13,1kg,3
2021-02-21,Uva,Shopping,3.55,Casquinha,18
2021-02-21,Uva,Shopping,6.87,250g,12
2021-02-21,Uva,Shopping,11.58,500g,17
2021-02-21,Uva,Shopping,21.05,1kg,11
2021-02-21,Uva,Praia,3.71,Casquinha,29
2021-02-21,Uva,Praia,6.47,250g,9
2021-02-21,Uva,Praia,12.11,500g,0
2021-02-21,Uva,Praia,20.78,1kg,0
2021-02-21,Uva,Cidade,3.42,Casquinha,0
2021-02-21,Uva,Cidade,6.82,250g,6
2021-02-21,Uva,Cidade,11.35,500g,9
2021-02-21,Uva,Cidade,20.67,1kg,0
2021-02-28,Chocolate,Supermercado,3.58,Casquinha,19
2021-02-28,Chocolate,Supermercado,7.51,250g,23
2021-02-28,Chocolate,Supermercado,12.05,500g,19
2021-02-28,Chocolate,Supermercado,19.36,1kg,17
2021-02-28,Chocolate,Shopping,3.42,Casquinha,52
2021-02-28,Chocolate,Shopping,7.05,250g,8
2021-02-28,Chocolate,Shopping,12.26,500g,28
2021-02-28,Chocolate,Shopping,20.87,1kg,21
2021-02-28,Chocolate,Praia,3.82,Casquinha,47
2021-02-28,Chocolate,Praia,7.6,250g,39
2021-02-28,Chocolate,Praia,10.94,500g,26
2021-02-28,Chocolate,Praia,18.41,1kg,27
2021-02-28,Chocolate,Cidade,3.49,Casquinha,33
2021-02-28,Chocolate,Cidade,6.73,250g,20
2021-02-28,Chocolate,Cidade,12.73,500g,4
2021-02-28,Chocolate,Cidade,20.44,1kg,21
2021-02-28,Morango,Supermercado,3.65,Casquinha,28
2021-02-28,Morango,Supermercado,6.47,250g,9
2021-02-28,Morango,Supermercado,11.23,500g,10
2021-02-28,Morango,Supermercado,20.1,1kg,20
2021-02-28,Morango,Shopping,3.65,Casquinha,33
2021-02-28,Morango,Shopping,6.66,250g,13
2021-02-28,Morango,Shopping,13.11,500g,31
2021-02-28,Morango,Shopping,20.2,1kg,12
2021-02-28,Morango,Praia,3.18,Casquinha,46
2021-02-28,Morango,Praia,7.14,250g,31
2021-02-28,Morango,Praia,12.77,500g,21
2021-02-28,Morango,Praia,18.85,1kg,22
2021-02-28,Morango,Cidade,3.58,Casquinha,46
2021-02-28,Morango,Cidade,7.56,250g,21
2021-02-28,Morango,Cidade,11.65,500g,27
2021-02-28,Morango,Cidade,19.1,1kg,7
2021-02-28,Creme,Supermercado,3.73,Casquinha,46
2021-02-28,Creme,Supermercado,6.43,250g,11
2021-02-28,Creme,Supermercado,12.3,500g,38
2021-02-28,Creme,Supermercado,18.67,1kg,0
2021-02-28,Creme,Shopping,3.67,Casquinha,21
2021-02-28,Creme,Shopping,6.43,250g,22
2021-02-28,Creme,Shopping,10.86,500g,26
2021-02-28,Creme,Shopping,20.19,1kg,27
2021-02-28,Creme,Praia,3.31,Casquinha,48
2021-02-28,Creme,Praia,7.0,250g,7
2021-02-28,Creme,Praia,13.17,500g,23
2021-02-28,Creme,Praia,19.62,1kg,6
2021-02-28,Creme,Cidade,3.45,Casquinha,37
2021-02-28,Creme,Cidade,7.69,250g,31
2021-02-28,Creme,Cidade,11.11,500g,19
2021-02-28,Creme,Cidade,20.31,1kg,6
2021-02-28,Limão,Supermercado,3.34,Casquinha,9
2021-02-28,Limão,Supermercado,6.8,250g,7
2021-02-28,Limão,Supermercado,10.97,500g,4
2021-02-28,Limão,Supermercado,21.2,1kg,9
2021-02-28,Limão,Shopping,3.31,Casquinha,29
2021-02-28,Limão,Shopping,7.21,250g,14
2021-02-28,Limão,Shopping,12.08,500g,0
2021-02-28,Limão,Shopping,20.68,1kg,0
2021-02-28,Limão,Praia,3.85,Casquinha,32
2021-02-28,Limão,Praia,7.32,250g,37
2021-02-28,Limão,Praia,11.92,500g,15
2021-02-28,Limão,Praia,21.83,1kg,3
2021-02-28,Limão,Cidade,3.27,Casquinha,11
2021-02-28,Limão,Cidade,7.05,250g,21
2021-02-28,Limão,Cidade,11.03,500g,27
2021-02-28,Limão,Cidade,19.39,1kg,5
2021-02-28,Uva,Supermercado,3.62,Casquinha,8
2021-02-28,Uva,Supermercado,6.51,250g,0
2021-02-28,Uva,Supermercado,13.18,500g,8
2021-02-28,Uva,Supermercado,21.37,1kg,13
2021-02-28,Uva,Shopping,3.51,Casquinha,5
2021-02-28,Uva,Shopping,7.36,250g,11
2021-02-28,Uva,Shopping,11.11,500g,12
2021-02-28,Uva,Shopping,20.83,1kg,11
2021-02-28,Uva,Praia,3.18,Casquinha,6
2021-02-28,Uva,Praia,6.8,250g,3
2021-02-28,Uva,Praia,11.01,500g,10
2021-02-28,Uva,Praia,19.22,1kg,14
2021-02-28,Uva,Cidade,3.43,Casquinha,35
2021-02-28,Uva,Cidade,7.02,250g,0
2021-02-28,Uva,Cidade,13.01,500g,10
2021-02-28,Uva,Cidade,21.41,1kg,5
2021-03-07,Chocolate,Supermercado,3.3,Casquinha,37
2021-03-07,Chocolate,Supermercado,7.53,250g,41
2021-03-07,Chocolate,Supermercado,12.88,500g,29
2021-03-07,Chocolate,Supermercado,19.22,1kg,23
2021-03-07,Chocolate,Shopping,3.21,Casquinha,25
2021-03-07,Chocolate,Shopping,7.27,250g,23
2021-03-07,Chocolate,Shopping,11.63,500g,22
2021-03-07,Chocolate,Shopping,21.29,1kg,17
2021-03-07,Chocolate,Praia,3.24,Casquinha,75
2021-03-07,Chocolate,Praia,7.37,250g,32
2021-03-07,Chocolate,Praia,11.22,500g,3
2021-03-07,Chocolate,Praia,18.59,1kg,22
2021-03-07,Chocolate,Cidade,3.41,Casquinha,47
2021-03-07,Chocolate,Cidade,6.91,250g,30
2021-03-07,Chocolate,Cidade,11.55,500g,0
2021-03-07,Chocolate,Cidade,18.42,1kg,20
2021-03-07,Morango,Supermercado,3.6,Casquinha,40
2021-03-07,Morango,Supermercado,7.21,250g,12
2021-03-07,Morango,Supermercado,11.16,500g,13
2021-03-07,Morango,Supermercado,21.98,1kg,14
2021-03-07,Morango,Shopping,3.19,Casquinha,25
2021-03-07,Morango,Shopping,6.47,250g,18
2021-03-07,Morango,Shopping,11.53,500g,21
2021-03-07,Morango,Shopping,18.25,1kg,7
2021-03-07,Morango,Praia,3.51,Casquinha,26
2021-03-07,Morango,Praia,7.17,250g,39
2021-03-07,Morango,Praia,12.06,500g,13
2021-03-07,Morango,Praia,21.55,1kg,15
2021-03-07,Morango,Cidade,3.46,Casquinha,29
2021-03-07,Morango,Cidade,6.88,250g,13
2021-03-07,Morango,Cidade,12.79,500g,28
2021-03-07,Morango,Cidade,18.04,1kg,22
2021-03-07,Creme,Supermercado,3.44,Casquinha,24
2021-03-07,Creme,Supermercado,6.66,250g,19
2021-03-07,Creme,Supermercado,12.62,500g,17
2021-03-07,Creme,Supermercado,18.86,1kg,0
2021-03-07,Creme,Shopping,3.16,Casquinha,15
2021-03-07,Creme,Shopping,7.07,250g,17
2021-03-07,Creme,Shopping,11.89,500g,2
2021-03-07,Creme,Shopping,19.3,1kg,10
2021-03-07,Creme,Praia,3.67,Casquinha,10
2021-03-07,Creme,Praia,6.85,250g,19
2021-03-07,Creme,Praia,11.9,500g,22
2021-03-07,Creme,Praia,21.82,1kg,16
2021-03-07,Creme,Cidade,3.7,Casquinha,39
2021-03-07,Creme,Cidade,6.91,250g,8
2021-03-07,Creme,Cidade,11.41,500g,15
2021-03-07,Creme,Cidade,20.55,1kg,21
2021-03-07,Limão,Supermercado,3.61,Casquinha,23
2021-03-07,Limão,Supermercado,7.16,250g,22
2021-03-07,Limão,Supermercado,10.96,500g,0
2021-03-07,Limão,Supermercado,20.95,1kg,9
2021-03-07,Limão,Shopping,3.51,Casquinha,16
2021-03-07,Limão,Shopping,6.42,250g,14
2021-03-07,Limão,Shopping,12.52,500g,2
2021-03-07,Limão,Shopping,19.19,1kg,21
2021-03-07,Limão,Praia,3.39,Casquinha,32
2021-03-07,Limão,Praia,6.56,250g,29
2021-03-07,Limão,Praia,11.22,500g,17
2021-03-07,Limão,Praia,21.06,1kg,3
2021-03-07,Limão,Cidade,3.34,Casquinha,27
2021-03-07,Limão,Cidade,6.83,250g,28
2021-03-07,Limão,Cidade,11.29,500g,14
2021-03-07,Limão,Cidade,21.1,1kg,0
2021-03-07,Uva,Supermercado,3.6,Casquinha,8
2021-03-07,Uva,Supermercado,7.66,250g,10
2021-03-07,Uva,Supermercado,12.72,500g,22
2021-03-07,Uva,Supermercado,20.99,1kg,23
2021-03-07,Uva,Shopping,3.72,Casquinha,4
2021-03-07,Uva,Shopping,6.77,250g,12
2021-03-07,Uva,Shopping,13.03,500g,1
2021-03-07,Uva,Shopping,19.73,1kg,0
2021-03-07,Uva,Praia,3.46,Casquinha,22
2021-03-07,Uva,Praia,6.64,250g,13
2021-03-07,Uva,Praia,11.09,500g,11
2021-03-07,Uva,Praia,20.58,1kg,5
2021-03-07,Uva,Cidade,3.35,Casquinha,17
2021-03-07,Uva,Cidade,7.49,250g,12
2021-03-07,Uva,Cidade,13.01,500g,16
2021-03-07,Uva,Cidade,19.84,1kg,0
2021-03-14,Chocolate,Supermercado,3.74,Casquinha,50
2021-03-14,Chocolate,Supermercado,7.22,250g,37
2021-03-14,Chocolate,Supermercado,11.23,500g,27
2021-03-14,Chocolate,Supermercado,21.75,1kg,18
2021-03-14,Chocolate,Shopping,3.18,Casquinha,36
2021-03-14,Chocolate,Shopping,7.32,250g,26
2021-03-14,Chocolate,Shopping,12.76,500g,21
2021-03-14,Chocolate,Shopping,21.36,1kg,1
2021-03-14,Chocolate,Praia,3.66,Casquinha,73
2021-03-14,Chocolate,Praia,7.01,250g,46
2021-03-14,Chocolate,Praia,11.51,500g,46
2021-03-14,Chocolate,Praia,21.49,1kg,27
2021-03-14,Chocolate,Cidade,3.6,Casquinha,35
2021-03-14,Chocolate,Cidade,6.95,250g,34
2021-03-14,Chocolate,Cidade,10.82,500g,32
2021-03-14,Chocolate,Cidade,21.97,1kg,8
2021-03-14,Morango,Supermercado,3.22,Casquinha,47
2021-03-14,Morango,Supermercado,6.59,250g,20
2021-03-14,Morango,Supermercado,12.13,500g,27
2021-03-14,Morango,Supermercado,18.75,1kg,29
2021-03-14,Morango,Shopping,3.4,Casquinha,34
2021-03-14,Morango,Shopping,6.31,250g,37
2021-03-14,Morango,Shopping,12.63,500g,3
2021-03-14,Morango,Shopping,18.6,1kg,2
2021-03-14,Morango,Praia,3.36,Casquinha,33
2021-03-14,Morango,Praia,7.31,250g,9
2021-03-14,Morango,Praia,12.93,500g,7
2021-03-14,Morango,Praia,19.65,1kg,32
2021-03-14,Morango,Cidade,3.64,Casquinha,46
2021-03-14,Morango,Cidade,6.43,250g,19
2021-03-14,Morango,Cidade,12.21,500g,42
2021-03-14,Morango,Cidade,18.26,1kg,12
2021-03-14,Creme,Supermercado,3.56,Casquinha,46
2021-03-14,Creme,Supermercado,7.14,250g,38
2021-03-14,Creme,Supermercado,12.42,500g,9
2021-03-14,Creme,Supermercado,21.3,1kg,20
2021-03-14,Creme,Shopping,3.5,Casquinha,36
2021-03-14,Creme,Shopping,7.29,250g,11
2021-03-14,Creme,Shopping,12.69,500g,0
2021-03-14,Creme,Shopping,18.59,1kg,18
2021-03-14,Creme,Praia,3.38,Casquinha,25
2021-03-14,Creme,Praia,6.61,250g,22
2021-03-14,Creme,Praia,12.24,500g,21
2021-03-14,Creme,Praia,19.68,1kg,20
2021-03-14,Creme,Cidade,3.6,Casquinha,24
2021-03-14,Creme,Cidade,6.87,250g,22
2021-03-14,Creme,Cidade,12.82,500g,27
2021-03-14,Creme,Cidade,20.35,1kg,0
2021-03-14,Limão,Supermercado,3.28,Casquinha,6
2021-03-14,Limão,Supermercado,6.34,250g,3
2021-03-14,Limão,Supermercado,10.86,500g,6
2021-03-14,Limão,Supermercado,20.07,1kg,16
2021-03-14,Limão,Shopping,3.36,Casquinha,29
2021-03-14,Limão,Shopping,7.48,250g,11
2021-03-14,Limão,Shopping,11.25,500g,8
2021-03-14,Limão,Shopping,19.93,1kg,22
2021-03-14,Limão,Praia,3.24,Casquinha,27
2021-03-14,Limão,Praia,7.0,250g,14
2021-03-14,Limão,Praia,11.85,500g,23
2021-03-14,Limão,Praia,18.64,1kg,18
2021-03-14,Limão,Cidade,3.58,Casquinha,24
2021-03-14,Limão,Cidade,7.22,250g,9
2021-03-14,Limão,Cidade,13.1,500g,2
2021-03-14,Limão,Cidade,18.99,1kg,0
2021-03-14,Uva,Supermercado,3.78,Casquinha,5
2021-03-14,Uva,Supermercado,7.36,250g,0
2021-03-14,Uva,Supermercado,11.88,500g,2
2021-03-14,Uva,Supermercado,18.25,1kg,5
2021-03-14,Uva,Shopping,3.78,Casquinha,13
2021-03-14,Uva,Shopping,6.88,250g,0
2021-03-14,Uva,Shopping,11.63,500g,9
2021-03-14,Uva,Shopping,20.24,1kg,6
2021-03-14,Uva,Praia,3.81,Casquinha,15
2021-03-14,Uva,Praia,6.66,250g,5
2021-03-14,Uva,Praia,12.55,500g,0
2021-03-14,Uva,Praia,20.26,1kg,12
2021-03-14,Uva,Cidade,3.47,Casquinha,14
2021-03-14,Uva,Cidade,6.79,250g,13
2021-03-14,Uva,Cidade,11.07,500g,3
2021-03-14,Uva,Cidade,19.0,1kg,0
2021-03-21,Chocolate,Supermercado,3.75,Casquinha,52
2021-03-21,Chocolate,Supermercado,6.46,250g,56
2021-03-21,Chocolate,Supermercado,12.86,500g,21
2021-03-21,Chocolate,Supermercado,20.83,1kg,19
2021-03-21,Chocolate,Shopping,3.53,Casquinha,36
2021-03-21,Chocolate,Shopping,6.98,250g,18
2021-03-21,Chocolate,Shopping,11.2,500g,17
2021-03-21,Chocolate,Shopping,19.65,1kg,36
2021-03-21,Chocolate,Praia,3.61,Casquinha,43
2021-03-21,Chocolate,Praia,7.02,250g,36
2021-03-21,Chocolate,Praia,12.74,500g,22
2021-03-21,Chocolate,Praia,21.15,1kg,21
2021-03-21,Chocolate,Cidade,3.29,Casquinha,34
2021-03-21,Chocolate,Cidade,6.76,250g,24
2021-03-21,Chocolate,Cidade,12.62,500g,9
2021-03-21,Chocolate,Cidade,21.51,1kg,18
2021-03-21,Morango,Supermercado,3.77,Casquinha,31
2021-03-21,Morango,Supermercado,6.93,250g,30
2021-03-21,Morango,Supermercado,13.16,500g,19
2021-03-21,Morango,Supermercado,21.64,1kg,7
2021-03-21,Morango,Shopping,3.53,Casquinha,21
2021-03-21,Morango,Shopping,7.22,250g,22
2021-03-21,Morango,Shopping,12.77,500g,31
2021-03-21,Morango,Shopping,21.86,1kg,7
2021-03-21,Morango,Praia,3.29,Casquinha,23
2021-03-21,Morango,Praia,7.41,250g,32
2021-03-21,Morango,Praia,12.19,500g,35
2021-03-21,Morango,Praia,19.58,1kg,23
2021-03-21,Morango,Cidade,3.79,Casquinha,22
2021-03-21,Morango,Cidade,7.27,250g,26
2021-03-21,Morango,Cidade,12.7,500g,28
2021-03-21,Morango,Cidade,21.62,1kg,10
2021-03-21,Creme,Supermercado,3.34,Casquinha,22
2021-03-21,Creme,Supermercado,7.55,250g,14
2021-03-21,Creme,Supermercado,12.37,500g,14
2021-03-21,Creme,Supermercado,20.46,1kg,0
2021-03-21,Creme,Shopping,3.21,Casquinha,27
2021-03-21,Creme,Shopping,7.01,250g,20
2021-03-21,Creme,Shopping,13.12,500g,17
2021-03-21,Creme,Shopping,20.67,1kg,10
2021-03-21,Creme,Praia,3.59,Casquinha,21
2021-03-21,Creme,Praia,6.32,250g,21
2021-03-21,Creme,Praia,12.14,500g,37
2021-03-21,Creme,Praia,21.56,1kg,16
2021-03-21,Creme,Cidade,3.21,Casquinha,19
2021-03-21,Creme,Cidade,7.5,250g,25
2021-03-21,Creme,Cidade,12.77,500g,34
2021-03-21,Creme,Cidade,19.26,1kg,15
2021-03-21,Limão,Supermercado,3.48,Casquinha,19
2021-03-21,Limão,Supermercado,6.8,250g,28
2021-03-21,Limão,Supermercado,11.99,500g,7
2021-03-21,Limão,Supermercado,18.7,1kg,18
2021-03-21,Limão,Shopping,3.65,Casquinha,13
2021-03-21,Limão,Shopping,6.79,250g,9
2021-03-21,Limão,Shopping,11.88,500g,18
2021-03-21,Limão,Shopping,20.48,1kg,20
2021-03-21,Limão,Praia,3.4,Casquinha,24
2021-03-21,Limão,Praia,7.67,250g,30
2021-03-21,Limão,Praia,12.32,500g,18
2021-03-21,Limão,Praia,19.3,1kg,2
2021-03-21,Limão,Cidade,3.63,Casquinha,16
2021-03-21,Limão,Cidade,7.47,250g,20
2021-03-21,Limão,Cidade,11.47,500g,25
2021-03-21,Limão,Cidade,20.05,1kg,19
2021-03-21,Uva,Supermercado,3.36,Casquinha,24
2021-03-21,Uva,Supermercado,7.61,250g,0
2021-03-21,Uva,Supermercado,12.89,500g,15
2021-03-21,Uva,Supermercado,20.66,1kg,12
2021-03-21,Uva,Shopping,3.33,Casquinha,15
2021-03-21,Uva,Shopping,7.08,250g,15
2021-03-21,Uva,Shopping,11.07,500g,0
2021-03-21,Uva,Shopping,21.46,1kg,0
2021-03-21,Uva,Praia,3.53,Casquinha,19
2021-03-21,Uva,Praia,6.46,250g,11
2021-03-21,Uva,Praia,11.81,500g,7
2021-03-21,Uva,Praia,21.43,1kg,11
2021-03-21,Uva,Cidade,3.35,Casquinha,15
2021-03-21,Uva,Cidade,7.43,250g,13
2021-03-21,Uva,Cidade,10.84,500g,16
2021-03-21,Uva,Cidade,19.13,1kg,0
2021-03-28,Chocolate,Supermercado,3.76,Casquinha,45
2021-03-28,Chocolate,Supermercado,7.06,250g,23
2021-03-28,Chocolate,Supermercado,11.03,500g,5
2021-03-28,Chocolate,Supermercado,20.39,1kg,15
2021-03-28,Chocolate,Shopping,3.36,Casquinha,48
2021-03-28,Chocolate,Shopping,6.37,250g,18
2021-03-28,Chocolate,Shopping,12.97,500g,25
2021-03-28,Chocolate,Shopping,20.37,1kg,25
2021-03-28,Chocolate,Praia,3.77,Casquinha,57
2021-03-28,Chocolate,Praia,6.35,250g,29
2021-03-28,Chocolate,Praia,12.2,500g,21
2021-03-28,Chocolate,Praia,21.33,1kg,21
2021-03-28,Chocolate,Cidade,3.57,Casquinha,44
2021-03-28,Chocolate,Cidade,7.46,250g,36
2021-03-28,Chocolate,Cidade,12.91,500g,30
2021-03-28,Chocolate,Cidade,19.72,1kg,44
2021-03-28,Morango,Supermercado,3.37,Casquinha,49
2021-03-28,Morango,Supermercado,7.14,250g,21
2021-03-28,Morango,Supermercado,12.94,500g,41
2021-03-28,Morango,Supermercado,20.53,1kg,3
2021-03-28,Morango,Shopping,3.56,Casquinha,21
2021-03-28,Morango,Shopping,7.02,250g,30
2021-03-28,Morango,Shopping,11.05,500g,15
2021-03-28,Morango,Shopping,20.61,1kg,0
2021-03-28,Morango,Praia,3.82,Casquinha,56
2021-03-28,Morango,Praia,7.01,250g,36
2021-03-28,Morango,Praia,12.32,500g,22
2021-03-28,Morango,Praia,19.45,1kg,16
2021-03-28,Morango,Cidade,3.48,Casquinha,32
2021-03-28,Morango,Cidade,6.57,250g,4
2021-03-28,Morango,Cidade,12.27,500g,11
2021-03-28,Morango,Cidade,20.07,1kg,8
2021-03-28,Creme,Supermercado,3.15,Casquinha,38
2021-03-28,Creme,Supermercado,7.1,250g,14
2021-03-28,Creme,Supermercado,12.03,500g,19
2021-03-28,Creme,Supermercado,19.59,1kg,10
2021-03-28,Creme,Shopping,3.21,Casquinha,16
2021-03-28,Creme,Shopping,6.78,250g,20
2021-03-28,Creme,Shopping,12.02,500g,14
2021-03-28,Creme,Shopping,20.81,1kg,21
2021-03-28,Creme,Praia,3.84,Casquinha,29
2021-03-28,Creme,Praia,6.85,250g,17
2021-03-28,Creme,Praia,11.81,500g,27
2021-03-28,Creme,Praia,20.86,1kg,12
2021-03-28,Creme,Cidade,3.58,Casquinha,37
2021-03-28,Creme,Cidade,7.64,250g,14
2021-03-28,Creme,Cidade,12.77,500g,17
2021-03-28,Creme,Cidade,20.75,1kg,5
2021-03-28,Limão,Supermercado,3.23,Casquinha,12
2021-03-28,Limão,Supermercado,6.82,250g,0
2021-03-28,Limão,Supermercado,11.09,500g,27
2021-03-28,Limão,Supermercado,18.28,1kg,4
2021-03-28,Limão,Shopping,3.21,Casquinha,24
2021-03-28,Limão,Shopping,7.24,250g,11
2021-03-28,Limão,Shopping,12.43,500g,22
2021-03-28,Limão,Shopping,18.04,1kg,0
2021-03-28,Limão,Praia,3.6,Casquinha,27
2021-03-28,Limão,Praia,7.52,250g,25
2021-03-28,Limão,Praia,12.54,500g,14
2021-03-28,Limão,Praia,18.57,1kg,3
2021-03-28,Limão,Cidade,3.16,Casquinha,4
2021-03-28,Limão,Cidade,6.98,250g,8
2021-03-28,Limão,Cidade,12.19,500g,0
2021-03-28,Limão,Cidade,20.92,1kg,16
2021-03-28,Uva,Supermercado,3.61,Casquinha,18
2021-03-28,Uva,Supermercado,6.9,250g,18
2021-03-28,Uva,Supermercado,12.42,500g,0
2021-03-28,Uva,Supermercado,21.16,1kg,0
2021-03-28,Uva,Shopping,3.46,Casquinha,17
2021-03-28,Uva,Shopping,7.5,250g,13
2021-03-28,Uva,Shopping,13.0,500g,0
2021-03-28,Uva,Shopping,20.33,1kg,0
2021-03-28,Uva,Praia,3.41,Casquinha,32
2021-03-28,Uva,Praia,7.26,250g,19
2021-03-28,Uva,Praia,11.7,500g,7
2021-03-28,Uva,Praia,18.57,1kg,0
2021-03-28,Uva,Cidade,3.77,Casquinha,4
2021-03-28,Uva,Cidade,6.34,250g,5
2021-03-28,Uva,Cidade,12.35,500g,0
2021-03-28,Uva,Cidade,18.29,1kg,18
2021-04-04,Chocolate,Supermercado,3.44,Casquinha,53
2021-04-04,Chocolate,Supermercado,7.15,250g,18
2021-04-04,Chocolate,Supermercado,11.68,500g,42
2021-04-04,Chocolate,Supermercado,18.56,1kg,13
2021-04-04,Chocolate,Shopping,3.49,Casquinha,37
2021-04-04,Chocolate,Shopping,7.65,250g,22
2021-04-04,Chocolate,Shopping,11.72,500g,10
2021-04-04,Chocolate,Shopping,18.09,1kg,12
2021-04-04,Chocolate,Praia,3.68,Casquinha,32
2021-04-04,Chocolate,Praia,7.56,250g,32
2021-04-04,Chocolate,Praia,11.08,500g,27
2021-04-04,Chocolate,Praia,21.55,1kg,23
2021-04-04,Chocolate,Cidade,3.57,Casquinha,26
2021-04-04,Chocolate,Cidade,6.78,250g,15
2021-04-04,Chocolate,Cidade,12.1,500g,25
